p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,0.563392545,0.367,0.053,0,18,BNC2
0,0.561296332,0.43,0.027,0,18,PDGFRB
0,0.557142542,0.369,0.049,0,18,CASC1
0,0.550695716,0.309,0.025,0,18,TEKT1
0,0.548027882,0.468,0.06,0,18,LAMB2
0,0.548022361,0.331,0.005,0,18,CFAP157
0,0.541433258,0.388,0.049,0,18,AXL
0,0.538999502,0.363,0.049,0,18,SLC9C2
0,0.537008117,0.424,0.039,0,18,CD9
0,0.536836226,0.319,0.015,0,18,AC005906.2
0,0.535694564,0.355,0.049,0,18,CD83
0,0.534348746,0.384,0.039,0,18,DRC1
0,0.531983946,0.349,0.015,0,18,ANXA3
0,0.531657631,0.35,0.045,0,18,MNS1
0,0.531486584,0.476,0.083,0,18,STEAP1B
0,0.530692244,0.282,0.032,0,18,IFI6
0,0.529861998,0.38,0.025,0,18,BCO1
0,0.529456128,0.411,0.058,0,18,LYN
0,0.526729604,0.37,0.057,0,18,NOX4
0,0.524376754,0.285,0.008,0,18,AC011604.2
0,0.52340644,0.312,0.009,0,18,SLC39A12
0,0.52048324,0.402,0.06,0,18,AC007656.1
0,0.519775295,0.398,0.023,0,18,LINC02082
0,0.517568935,0.207,0.017,0,18,F5
0,0.512879769,0.348,0.007,0,18,CLDN1
0,0.512857659,0.406,0.069,0,18,FER1L4
0,0.511820483,0.346,0.012,0,18,PIFO
0,0.505531628,0.412,0.054,0,18,JHY
0,0.501698796,0.289,0.022,0,18,SPATA18
0,0.497834373,0.338,0.042,0,18,CABCOCO1
0,0.495269843,0.373,0.055,0,18,IQCA1
0,0.492951491,0.231,0.006,0,18,SCIN
0,0.49242376,0.323,0.004,0,18,POU2AF1
0,0.492013666,0.338,0.017,0,18,EFCAB1
0,0.490910599,0.313,0.02,0,18,DOCK8
0,0.490263975,0.317,0.028,0,18,FRZB
0,0.488800518,0.32,0.032,0,18,CFAP77
0,0.485067811,0.31,0.025,0,18,SLC24A4
0,0.482695679,0.328,0.018,0,18,CFAP74
0,0.482241316,0.338,0.042,0,18,CX3CL1
0,0.478950705,0.356,0.013,0,18,MYL9
0,0.473460214,0.281,0.019,0,18,VWA3B
0,0.473146853,0.407,0.067,0,18,TRAF5
0,0.46617811,0.269,0.008,0,18,IGFBP7-AS1
0,0.464738859,0.297,0.014,0,18,DSP
0,0.464619786,0.162,0.01,0,18,ICAM1
0,0.462583208,0.25,0.009,0,18,LINC02231
0,0.461906019,0.305,0.017,0,18,CFAP100
0,0.450457888,0.221,0.015,0,18,PTX3
0,0.449535536,0.273,0.012,0,18,ANKDD1B
0,0.446230895,0.358,0.05,0,18,BTG2
0,0.444401653,0.331,0.047,0,18,DNALI1
0,0.442604166,0.338,0.023,0,18,PLA2R1
0,0.440103764,0.291,0.013,0,18,SPAG8
0,0.4347367,0.317,0.028,0,18,MSX1
0,0.434139309,0.263,0.01,0,18,AC068672.2
0,0.432950153,0.317,0.014,0,18,LAYN
0,0.429822583,0.282,0.009,0,18,TM4SF1
0,0.426736721,0.336,0.038,0,18,NUAK2
0,0.425837774,0.345,0.045,0,18,VASP
0,0.42498815,0.318,0.022,0,18,GALNT5
0,0.421288565,0.319,0.035,0,18,ECEL1
0,0.420953266,0.269,0.025,0,18,IFIT2
0,0.420796672,0.276,0.021,0,18,DLEC1
0,0.420153768,0.339,0.033,0,18,MYL12A
0,0.419747878,0.258,0.015,0,18,SLC16A12
0,0.419442363,0.351,0.05,0,18,EMP2
0,0.418975102,0.313,0.026,0,18,PPP1R3B
0,0.416959224,0.306,0.004,0,18,BMP4
0,0.414504346,0.339,0.029,0,18,IL13RA1
0,0.413683351,0.341,0.028,0,18,DSG2
0,0.411787867,0.32,0.042,0,18,CD82
0,0.404504726,0.214,0.015,0,18,RNF144B
0,0.400301759,0.277,0.028,0,18,APOE
0,0.396684389,0.19,0.012,0,18,CROCC2
0,0.395855311,0.286,0.025,0,18,METTL24
0,0.394383653,0.283,0.018,0,18,RASEF
0,0.392509528,0.255,0.025,0,18,CDKN1C
0,0.389933035,0.303,0.028,0,18,EPHA2
0,0.386458951,0.256,0.006,0,18,LY75
0,0.385971181,0.305,0.023,0,18,ZIC4
0,0.383009773,0.314,0.035,0,18,KLHDC8B
0,0.369014605,0.215,0.018,0,18,CCK
0,0.367702711,0.268,0.029,0,18,KLF5
0,0.36700184,0.239,0.012,0,18,AC027237.3
0,0.366816806,0.3,0.038,0,18,KCTD12
0,0.363867468,0.272,0.021,0,18,ITPRIPL2
0,0.357472403,0.178,0.005,0,18,KDR
0,0.356167265,0.209,0.003,0,18,PTPRC
0,0.345139547,0.225,0.001,0,18,C11orf88
0,0.334937443,0.25,0.027,0,18,ADGRD1
0,0.329489751,0.233,0.008,0,18,PLBD1
0,0.327680565,0.22,0.011,0,18,HORMAD2
0,0.325020976,0.259,0.029,0,18,CALML4
0,0.324223914,0.212,0.012,0,18,DNAI2
0,0.319676385,0.201,0.006,0,18,SLC28A3
0,0.315126157,0.15,0.009,0,18,CXCL2
0,0.314579904,0.225,0.008,0,18,CFAP45
0,0.311703758,0.238,0.015,0,18,TES
0,0.31070149,0.231,0.018,0,18,GOLGA2P5
0,0.310101937,0.242,0.02,0,18,TMCO4
0,0.307093781,0.188,0.009,0,18,MUSK
0,0.306105402,0.214,0.013,0,18,GADD45B
0,0.30350091,0.192,0.007,0,18,TPPP3
0,0.295914964,0.189,0.005,0,18,C9orf135
0,0.29428806,0.226,0.013,0,18,KRT8
0,0.290083312,0.225,0.016,0,18,TNFRSF12A
0,0.289021203,0.2,0.015,0,18,KCNA1
0,0.283437492,0.211,0.016,0,18,EGR2
0,0.281435637,0.209,0.015,0,18,ITGA1
0,0.278676335,0.181,0.008,0,18,GPA33
0,0.276977047,0.168,0.009,0,18,FOXJ1
0,0.274602572,0.202,0.005,0,18,TRIM38
0,0.273299573,0.188,0.002,0,18,FOLR1
0,0.268757808,0.193,0.013,0,18,DLGAP1-AS2
0,0.265699327,0.194,0.014,0,18,OSTN
0,0.265580046,0.19,0.012,0,18,LRRC74B
0,0.26265284,0.169,0.004,0,18,AC013470.2
0,0.262127374,0.147,0.005,0,18,TYRP1
0,0.256747277,0.139,0.005,0,18,FRK
0,0.25457794,0.164,0.005,0,18,LINC00670
0,0.252871174,0.19,0.012,0,18,IFITM3
0,0.250009406,0.183,0.006,0,18,SLC6A20
5.38E-307,0.860575578,0.767,0.264,1.61E-302,18,ZNF106
6.85E-307,0.30154392,0.194,0.016,2.05E-302,18,IFITM2
2.10E-306,0.326015455,0.27,0.032,6.27E-302,18,CPVL
4.36E-306,1.372310104,0.94,0.514,1.30E-301,18,MT-CO2
8.47E-306,0.540527153,0.341,0.052,2.53E-301,18,AC019197.1
3.80E-305,0.906215021,0.923,0.41,1.14E-300,18,PSAP
5.54E-305,0.883183632,0.567,0.144,1.66E-300,18,SPEF2
7.27E-304,0.308365045,0.246,0.027,2.18E-299,18,GJA1
2.09E-303,0.562995449,0.417,0.075,6.26E-299,18,CLMN
7.22E-302,0.943886233,0.851,0.358,2.16E-297,18,SMARCA1
7.86E-302,0.95246835,0.804,0.277,2.35E-297,18,GULP1
1.17E-301,0.439019534,0.35,0.054,3.49E-297,18,TPM2
2.19E-300,0.454448697,0.328,0.047,6.54E-296,18,ABCA13
3.42E-300,0.506469826,0.493,0.103,1.02E-295,18,EEF1A1
5.42E-300,0.677282214,0.665,0.182,1.62E-295,18,CD63
7.03E-299,0.319091166,0.248,0.028,2.10E-294,18,IQUB
7.10E-299,0.496911925,0.332,0.05,2.12E-294,18,ATP2B3
7.85E-299,0.319385174,0.212,0.02,2.35E-294,18,ZNF474
9.77E-299,0.56935052,0.39,0.068,2.92E-294,18,MAK
3.92E-298,1.041110062,0.948,0.388,1.17E-293,18,SAMD5
1.22E-297,0.261332801,0.196,0.017,3.65E-293,18,RASSF9
2.64E-296,0.298400308,0.236,0.025,7.90E-292,18,SYDE2
9.26E-296,0.889882181,0.819,0.293,2.77E-291,18,FAT1
4.92E-295,0.402247575,0.214,0.021,1.47E-290,18,TRPC6
6.04E-295,0.477294435,0.394,0.069,1.81E-290,18,KATNAL2
6.94E-294,0.588071145,0.372,0.063,2.08E-289,18,ANKRD33B
1.57E-293,0.34758255,0.291,0.038,4.71E-289,18,TSPAN6
2.83E-293,0.509171298,0.436,0.082,8.47E-289,18,CPQ
5.02E-293,0.46435613,0.292,0.039,1.50E-288,18,COL21A1
2.19E-292,1.171170285,0.729,0.26,6.54E-288,18,AP1S2
2.92E-292,0.514644076,0.413,0.075,8.73E-288,18,LINC00271
1.78E-291,0.718081101,0.663,0.189,5.33E-287,18,MT-ND6
3.77E-291,1.054900893,0.661,0.188,1.13E-286,18,SAT1
4.21E-291,0.820072917,0.517,0.117,1.26E-286,18,SGO1-AS1
1.11E-290,0.415909746,0.304,0.042,3.31E-286,18,HS3ST3A1
1.48E-290,0.94041173,0.899,0.426,4.44E-286,18,KTN1
1.52E-290,1.1205545,0.888,0.396,4.54E-286,18,NXN
3.89E-290,1.38323603,0.968,0.619,1.16E-285,18,MT-CO1
4.83E-290,0.445244758,0.369,0.061,1.45E-285,18,AC098864.1
7.76E-289,0.427355942,0.279,0.036,2.32E-284,18,ADAMTS5
8.48E-289,0.475931477,0.421,0.078,2.54E-284,18,LITAF
9.13E-289,0.996430835,0.841,0.338,2.73E-284,18,STK33
2.06E-288,0.293484886,0.201,0.019,6.18E-284,18,POU5F1B
3.46E-288,0.340323791,0.256,0.03,1.03E-283,18,AL161757.4
4.25E-288,1.263813934,0.783,0.311,1.27E-283,18,DDAH1
4.91E-288,0.2789875,0.187,0.016,1.47E-283,18,SLITRK6
1.14E-287,1.074676141,0.582,0.161,3.40E-283,18,CCDC173
7.37E-287,0.748261009,0.75,0.236,2.20E-282,18,STON2
2.78E-286,0.609315778,0.349,0.057,8.33E-282,18,FILIP1
4.56E-286,0.520567309,0.547,0.12,1.36E-281,18,LMX1A
1.41E-284,0.660007354,0.566,0.138,4.22E-280,18,COL5A1
1.98E-284,0.408034808,0.397,0.071,5.92E-280,18,NBPF14
2.83E-282,0.264897139,0.166,0.013,8.48E-278,18,IGFBP3
5.16E-282,0.299653674,0.215,0.022,1.54E-277,18,TTC34
9.29E-281,0.570933155,0.262,0.033,2.78E-276,18,USH2A
1.42E-279,0.948397226,0.818,0.331,4.24E-275,18,OSBPL1A
1.61E-278,1.44319921,0.979,0.651,4.80E-274,18,NEAT1
6.71E-278,0.46612271,0.298,0.041,2.01E-273,18,PAX3
6.80E-278,0.690390882,0.593,0.154,2.03E-273,18,CYP7B1
2.73E-277,0.452348341,0.39,0.07,8.18E-273,18,ITGB5
4.68E-277,1.084151146,0.979,0.617,1.40E-272,18,PTPRM
1.21E-276,0.393843166,0.339,0.052,3.61E-272,18,PDGFRA
6.54E-276,0.354921755,0.284,0.039,1.96E-271,18,SERPING1
1.36E-275,0.507010007,0.391,0.071,4.07E-271,18,B2M
2.26E-274,0.721726629,0.51,0.122,6.77E-270,18,LINC01376
2.55E-273,0.499457667,0.492,0.11,7.64E-269,18,TNFAIP1
1.89E-271,0.455617644,0.379,0.068,5.65E-267,18,IPCEF1
2.27E-270,0.625956025,0.454,0.099,6.79E-266,18,LRRC6
5.85E-270,0.518901071,0.446,0.091,1.75E-265,18,PALMD
7.28E-270,0.717825586,0.75,0.253,2.18E-265,18,CAST
1.40E-269,0.88134499,0.645,0.204,4.19E-265,18,EFHC1
2.62E-269,0.649202855,0.458,0.096,7.84E-265,18,NFATC2
2.65E-269,0.820816678,0.734,0.236,7.91E-265,18,UST
6.18E-269,0.732811627,0.656,0.196,1.85E-264,18,AL390879.1
1.17E-268,0.44634594,0.4,0.076,3.51E-264,18,SPRY4
1.64E-267,0.641215989,0.491,0.114,4.90E-263,18,MAATS1
2.83E-267,0.915345057,0.45,0.098,8.47E-263,18,PDZRN4
3.14E-267,0.736862352,0.555,0.146,9.38E-263,18,COTL1
3.29E-265,0.954233875,0.679,0.224,9.86E-261,18,JUN
1.40E-264,0.602620849,0.609,0.17,4.19E-260,18,GNS
3.31E-264,1.027575308,0.857,0.389,9.91E-260,18,PEAK1
1.29E-263,0.611235065,0.433,0.089,3.87E-259,18,EYA1
2.64E-263,0.251149844,0.175,0.015,7.89E-259,18,CERKL
2.91E-263,0.44418792,0.308,0.047,8.71E-259,18,FAM189A2
6.81E-263,0.629624982,0.632,0.17,2.04E-258,18,PLS3
7.17E-263,0.654654031,0.62,0.171,2.14E-258,18,GNG12
7.39E-263,0.540181995,0.455,0.098,2.21E-258,18,RFTN1
2.93E-262,0.425753445,0.385,0.072,8.76E-258,18,NET1
1.67E-261,0.4132287,0.329,0.054,5.01E-257,18,GPR63
1.71E-261,0.55286705,0.42,0.086,5.11E-257,18,CCDC175
1.16E-260,0.381102237,0.294,0.044,3.46E-256,18,TCF7
1.66E-260,0.922641502,0.967,0.653,4.95E-256,18,NFAT5
9.87E-260,0.567882576,0.405,0.079,2.95E-255,18,PTGDS
1.20E-259,0.749361318,0.665,0.207,3.58E-255,18,GBE1
6.01E-259,0.934868519,0.684,0.218,1.80E-254,18,NTNG1
2.14E-258,0.282737517,0.21,0.023,6.40E-254,18,SPTLC3
4.35E-258,0.306352148,0.207,0.022,1.30E-253,18,CCDC81
5.37E-258,0.640108113,0.567,0.152,1.61E-253,18,KCTD2
8.06E-258,0.793138183,0.57,0.164,2.41E-253,18,CEP126
8.39E-258,0.747392807,0.664,0.208,2.51E-253,18,ANO6
7.41E-257,1.413613629,0.696,0.267,2.22E-252,18,CRIM1
7.47E-257,0.453898128,0.433,0.09,2.23E-252,18,DECR1
1.96E-255,0.452051859,0.37,0.069,5.88E-251,18,FOSL2
6.91E-255,0.887365549,0.516,0.13,2.07E-250,18,LRMDA
8.49E-255,0.568322073,0.284,0.043,2.54E-250,18,KIAA2012
1.21E-254,0.479694599,0.428,0.088,3.61E-250,18,DOCK5
1.30E-254,0.442946498,0.323,0.054,3.89E-250,18,CETN2
1.44E-254,0.376311152,0.307,0.048,4.32E-250,18,SLC44A3-AS1
4.64E-254,0.842543832,0.779,0.3,1.39E-249,18,ATP2B2
1.27E-253,0.457039272,0.789,0.241,3.79E-249,18,GLI3
2.87E-253,1.26896756,0.651,0.231,8.58E-249,18,TMEM232
4.24E-252,0.918080139,0.924,0.48,1.27E-247,18,AKAP13
3.92E-251,0.457603998,0.27,0.038,1.17E-246,18,IGF2
5.42E-251,0.331835121,0.245,0.032,1.62E-246,18,SPA17
1.78E-250,0.710963707,0.767,0.277,5.33E-246,18,ADAM9
1.79E-250,0.303981593,0.226,0.027,5.36E-246,18,DRC3
2.30E-249,0.316160733,0.244,0.031,6.89E-245,18,ID3
3.74E-249,0.401336262,0.285,0.043,1.12E-244,18,MRVI1
2.45E-247,0.932245725,0.98,0.75,7.32E-243,18,LPP
3.66E-247,0.48227382,0.342,0.061,1.09E-242,18,TMEM200A
8.58E-247,0.444115612,0.441,0.096,2.56E-242,18,TTLL4
5.32E-246,0.474484328,0.499,0.119,1.59E-241,18,ACACB
7.67E-245,0.460234796,0.448,0.1,2.29E-240,18,SWAP70
9.92E-245,1.106385802,0.585,0.176,2.97E-240,18,TRMT9B
1.27E-244,0.861896834,0.819,0.355,3.79E-240,18,GCC2
1.50E-244,0.404132967,0.336,0.059,4.48E-240,18,ARMC4
1.73E-244,1.255439814,0.973,0.757,5.18E-240,18,MT-ND4
1.75E-243,0.552817825,0.484,0.116,5.22E-239,18,HEG1
2.04E-243,0.806236434,0.856,0.324,6.11E-239,18,AL033504.1
3.85E-243,0.84838906,0.794,0.292,1.15E-238,18,PDZRN3
4.54E-242,0.451538182,0.346,0.063,1.36E-237,18,NDUFA4L2
5.29E-242,0.285006939,0.201,0.022,1.58E-237,18,IRF1
2.25E-241,0.35576556,0.277,0.042,6.74E-237,18,SUCLG2-AS1
2.30E-241,1.092698901,0.902,0.476,6.88E-237,18,DIAPH2
7.19E-241,0.871618209,0.551,0.154,2.15E-236,18,DGKG
2.97E-240,0.426532694,0.366,0.07,8.89E-236,18,COL6A2
7.65E-240,0.628207961,0.647,0.205,2.29E-235,18,LPIN2
1.63E-238,0.274763189,0.229,0.029,4.87E-234,18,RIN3
5.34E-237,0.752916624,0.52,0.143,1.60E-232,18,RBBP8
3.14E-236,0.836145439,0.687,0.247,9.38E-232,18,TXNRD1
7.97E-235,0.45884424,0.348,0.065,2.38E-230,18,PARP14
3.68E-234,0.404024148,0.31,0.053,1.10E-229,18,COL9A1
1.86E-232,0.498633275,0.468,0.113,5.56E-228,18,FGF2
2.28E-232,0.718479845,0.76,0.296,6.83E-228,18,PDZD8
2.97E-232,0.530674801,0.596,0.175,8.88E-228,18,ITM2B
1.10E-231,0.570771148,0.281,0.045,3.28E-227,18,RBM20
1.29E-231,0.277480186,0.198,0.023,3.87E-227,18,TOGARAM2
5.20E-231,0.501335627,0.531,0.141,1.56E-226,18,MCL1
5.36E-231,0.320013453,0.286,0.046,1.60E-226,18,TMEM98
7.23E-231,0.763074777,0.945,0.464,2.16E-226,18,ADGRV1
1.49E-229,0.815714286,0.605,0.189,4.46E-225,18,PLD5
2.13E-229,0.565946557,0.493,0.127,6.36E-225,18,CCDC148
2.53E-229,0.834902897,0.972,0.599,7.56E-225,18,SYNE2
5.56E-229,0.446746875,0.371,0.074,1.66E-224,18,MAF
5.67E-229,0.491572456,0.425,0.094,1.70E-224,18,EGFR
1.11E-228,1.015100642,0.901,0.469,3.31E-224,18,LDLRAD4
2.84E-228,0.497217816,0.417,0.093,8.50E-224,18,FSIP1
4.02E-228,0.813043842,0.881,0.378,1.20E-223,18,NHSL1
1.08E-227,0.970674374,0.709,0.258,3.24E-223,18,AL589740.1
1.18E-227,0.441061742,0.336,0.063,3.52E-223,18,ENO4
1.65E-227,0.44839433,0.317,0.056,4.94E-223,18,AC007091.1
2.75E-227,0.279094155,0.213,0.027,8.22E-223,18,PGM5P2
1.40E-224,0.653307543,0.715,0.246,4.20E-220,18,MAP7
2.29E-224,0.747741797,0.712,0.263,6.85E-220,18,RPS6
3.75E-224,0.2530001,0.177,0.019,1.12E-219,18,ROPN1L
4.24E-224,1.091829489,0.972,0.66,1.27E-219,18,RMST
6.76E-224,0.450163034,0.331,0.063,2.02E-219,18,KIF9
1.40E-223,0.687799334,0.67,0.23,4.17E-219,18,TEX9
2.19E-223,0.834382372,0.745,0.303,6.56E-219,18,SLC12A2
2.49E-223,0.841489768,0.709,0.253,7.45E-219,18,CDK6
2.59E-223,0.630236209,0.665,0.225,7.76E-219,18,ZBTB38
3.06E-223,0.442024424,0.448,0.105,9.17E-219,18,GNG12-AS1
1.60E-222,0.533192746,0.546,0.153,4.77E-218,18,HDAC7
2.23E-222,0.29391204,0.231,0.031,6.68E-218,18,TRABD2B
2.88E-222,1.193311016,0.975,0.78,8.62E-218,18,MT-ND5
4.87E-221,0.41295285,0.406,0.09,1.46E-216,18,SDCBP
5.31E-221,0.422381665,0.393,0.085,1.59E-216,18,ATP10D
6.61E-220,0.554261471,0.435,0.106,1.98E-215,18,SPATA6L
2.45E-219,0.883524249,0.592,0.196,7.33E-215,18,AMMECR1
3.77E-219,0.257211534,0.188,0.022,1.13E-214,18,AK7
8.91E-219,0.450370181,0.479,0.12,2.66E-214,18,TMEM123
1.95E-218,0.302101312,0.222,0.03,5.83E-214,18,PMP22
3.05E-218,1.011224985,0.595,0.196,9.12E-214,18,KLHL4
3.58E-218,0.407700241,0.595,0.169,1.07E-213,18,TNS3
4.17E-217,0.637116513,0.643,0.218,1.25E-212,18,SSH1
6.81E-217,0.378732779,0.261,0.041,2.04E-212,18,RGS22
1.05E-216,0.814903165,0.755,0.317,3.15E-212,18,SLC20A2
1.30E-216,0.368583224,0.286,0.048,3.89E-212,18,DDX60L
2.95E-216,0.985940236,0.713,0.288,8.83E-212,18,VEGFA
4.26E-216,0.361518103,0.337,0.065,1.27E-211,18,DZIP1L
1.14E-215,1.618392663,0.854,0.494,3.41E-211,18,CALD1
1.49E-215,0.913631646,0.927,0.568,4.44E-211,18,TEAD1
1.56E-215,0.343478159,0.304,0.054,4.65E-211,18,EHD4
1.12E-214,0.254540853,0.176,0.019,3.34E-210,18,CFAP57
3.81E-214,0.315520296,0.185,0.021,1.14E-209,18,TGFB3
5.25E-214,0.405179917,0.383,0.082,1.57E-209,18,STK17A
6.29E-214,0.587666968,0.429,0.103,1.88E-209,18,SIAH3
1.59E-213,0.718208156,0.792,0.309,4.74E-209,18,UTRN
6.98E-213,0.610020843,0.514,0.148,2.09E-208,18,KIF27
2.48E-212,0.656695537,0.794,0.309,7.41E-208,18,CARMIL1
2.84E-212,0.470063209,0.45,0.111,8.51E-208,18,OSBPL3
1.19E-211,0.275716302,0.218,0.029,3.56E-207,18,CPM
4.07E-211,0.386797909,0.354,0.071,1.22E-206,18,GCNT1
2.02E-210,0.407239596,0.18,0.02,6.05E-206,18,LINC02296
2.37E-210,0.436797388,0.392,0.087,7.10E-206,18,CASC2
6.28E-210,0.388242667,0.218,0.03,1.88E-205,18,DNAH3
2.30E-209,0.859569065,0.98,0.746,6.89E-205,18,CDH2
3.72E-209,0.578246047,0.432,0.108,1.11E-204,18,CFAP221
1.26E-208,0.783677195,0.789,0.347,3.78E-204,18,SPRED1
4.15E-208,0.808848752,0.765,0.296,1.24E-203,18,CHRM3
5.19E-208,0.811496085,0.718,0.287,1.55E-203,18,TANK
2.50E-207,0.252696322,0.192,0.023,7.46E-203,18,PPL
9.63E-207,0.501359448,0.378,0.084,2.88E-202,18,BBOX1-AS1
1.04E-206,0.502597484,0.546,0.159,3.10E-202,18,COL6A1
2.44E-206,0.360763018,0.234,0.034,7.31E-202,18,AC092167.1
5.11E-206,0.637612564,0.763,0.298,1.53E-201,18,FLNA
1.06E-205,0.524103098,0.621,0.2,3.16E-201,18,SLC25A13
3.16E-205,0.779148958,0.668,0.242,9.44E-201,18,EPHA4
1.18E-204,0.370501728,0.341,0.069,3.52E-200,18,GADD45A
2.58E-202,0.65487378,0.482,0.132,7.71E-198,18,PCSK6
3.49E-202,0.703117325,0.706,0.275,1.04E-197,18,RAB8B
7.24E-202,0.707514313,0.502,0.142,2.16E-197,18,ADAMTS17
5.36E-201,0.445805002,0.432,0.107,1.60E-196,18,PDLIM7
4.01E-200,0.392125076,0.344,0.072,1.20E-195,18,AL590094.1
8.76E-199,0.663038161,0.679,0.256,2.62E-194,18,PFKP
4.44E-198,1.152293173,0.877,0.481,1.33E-193,18,AKAP12
5.06E-198,0.724834427,0.733,0.3,1.51E-193,18,KLF6
8.37E-198,0.929421459,0.893,0.472,2.50E-193,18,MT-ATP6
2.32E-197,0.658101139,0.818,0.356,6.93E-193,18,LMNA
7.21E-197,0.621229569,0.616,0.214,2.16E-192,18,RPS4X
1.36E-196,0.579430167,0.596,0.197,4.08E-192,18,RAB3IP
1.10E-195,0.347959159,0.344,0.073,3.29E-191,18,ZNF217
1.33E-195,0.904205447,0.892,0.479,3.99E-191,18,MT-CYB
2.72E-195,0.767026528,0.802,0.366,8.14E-191,18,DYNC2H1
4.60E-195,0.915084,0.89,0.504,1.37E-190,18,IMMP2L
4.72E-195,0.432949557,0.449,0.118,1.41E-190,18,CFAP97
7.78E-195,0.467470221,0.41,0.101,2.33E-190,18,WEE1
1.20E-194,0.785795117,0.828,0.379,3.58E-190,18,NAALADL2
2.99E-194,0.278680415,0.231,0.035,8.94E-190,18,FZD8
3.17E-194,0.250732948,0.178,0.022,9.47E-190,18,SYNPO
1.10E-193,0.635019163,0.696,0.266,3.30E-189,18,GAPDH
1.06E-192,0.332069854,0.285,0.053,3.18E-188,18,ETS2
1.97E-192,0.501263847,0.459,0.125,5.89E-188,18,IQCH
3.63E-192,0.256151269,0.193,0.025,1.09E-187,18,VEGFC
4.96E-192,0.338110454,0.243,0.039,1.48E-187,18,FBLN2
6.42E-192,0.529667846,0.676,0.24,1.92E-187,18,CALR
5.24E-191,0.556806568,0.273,0.05,1.57E-186,18,LINC01811
7.54E-190,0.36822468,0.343,0.074,2.25E-185,18,STOX1
2.93E-189,0.345134088,0.328,0.068,8.75E-185,18,FAM114A1
8.96E-189,0.620350399,0.619,0.218,2.68E-184,18,USP6NL
1.19E-187,0.692507903,0.639,0.235,3.57E-183,18,FERMT2
1.20E-187,0.347614649,0.3,0.059,3.58E-183,18,SPSB1
1.64E-187,0.2755838,0.235,0.038,4.91E-183,18,DUSP1
6.37E-187,0.483395784,0.388,0.095,1.91E-182,18,HSPG2
1.71E-186,0.447685817,0.39,0.095,5.12E-182,18,NPHP1
2.35E-186,0.598057492,0.368,0.086,7.04E-182,18,AC138305.1
4.41E-186,0.610759325,0.656,0.246,1.32E-181,18,PPP3CC
2.26E-185,0.303198182,0.249,0.043,6.76E-181,18,TRIB1
3.61E-185,0.332335386,0.243,0.041,1.08E-180,18,DRAM1
9.05E-185,0.332881577,0.326,0.069,2.71E-180,18,IER2
3.22E-183,0.472893569,0.455,0.125,9.62E-179,18,LHFPL2
9.95E-183,0.326354533,0.274,0.051,2.98E-178,18,STC1
1.13E-182,0.932079508,0.919,0.509,3.39E-178,18,LINGO2
1.68E-182,0.532376663,0.459,0.131,5.03E-178,18,TNIP1
2.01E-182,0.792899686,0.884,0.503,6.02E-178,18,RAB3GAP2
1.93E-181,0.702085052,0.569,0.202,5.79E-177,18,CCDC30
4.57E-181,0.358718973,0.259,0.047,1.37E-176,18,CFAP206
6.70E-181,0.549829601,0.561,0.185,2.01E-176,18,BCAR3
7.27E-181,0.706196714,0.654,0.25,2.18E-176,18,FTH1
7.52E-181,0.664849551,0.84,0.411,2.25E-176,18,APLP2
9.50E-181,0.730195218,0.874,0.425,2.84E-176,18,SPATA13
3.32E-180,0.832693887,0.824,0.404,9.92E-176,18,TMSB4X
4.66E-180,0.437959466,0.376,0.093,1.39E-175,18,GCLM
1.18E-179,0.467580119,0.423,0.112,3.52E-175,18,JAG1
4.39E-179,0.847223158,0.956,0.725,1.31E-174,18,DAAM1
5.55E-179,0.490717244,0.591,0.2,1.66E-174,18,NFE2L1
8.25E-179,0.718493153,0.849,0.449,2.47E-174,18,MED14
1.13E-178,0.354246918,0.259,0.047,3.39E-174,18,COBL
1.50E-178,0.588804437,0.665,0.256,4.49E-174,18,CD2AP
2.75E-178,0.635026095,0.678,0.252,8.23E-174,18,SLIT3
3.54E-178,0.263810154,0.222,0.035,1.06E-173,18,JUNB
4.71E-178,0.618922453,0.801,0.36,1.41E-173,18,EML4
5.12E-178,0.598572064,0.831,0.37,1.53E-173,18,CTNNA1
6.20E-178,0.733676436,0.995,0.93,1.86E-173,18,MT-RNR2
4.69E-177,0.676463427,0.788,0.335,1.40E-172,18,HS6ST3
2.45E-176,0.653257061,0.743,0.323,7.33E-172,18,SNX25
3.02E-176,0.681843272,0.817,0.385,9.04E-172,18,ANTXR1
5.78E-176,0.672136796,0.67,0.267,1.73E-171,18,TPT1
2.48E-175,0.34756787,0.33,0.073,7.41E-171,18,DUSP10
2.58E-175,0.524683766,0.483,0.146,7.73E-171,18,LAMA5
3.00E-175,0.714002358,0.789,0.363,8.96E-171,18,CRY1
5.70E-175,0.548054302,0.57,0.194,1.70E-170,18,BCOR
5.74E-175,0.372596522,0.295,0.061,1.72E-170,18,PGM1
1.12E-174,0.83470389,0.998,0.94,3.36E-170,18,MT-RNR1
1.53E-173,0.751034543,0.68,0.285,4.57E-169,18,FAM107B
3.86E-173,0.25436747,0.199,0.03,1.15E-168,18,AL035425.2
5.05E-173,0.744029788,0.838,0.432,1.51E-168,18,PLCB4
6.68E-173,0.25429826,0.21,0.033,2.00E-168,18,MAFF
7.07E-173,0.392718609,0.405,0.106,2.12E-168,18,GSTP1
